"iso3","year","africa","americas","east_asia_and_the_pacific","europe","middle_east","other_not_classified","south_asia","total","of_which,_nationals_residing_abroad"
TTO,2014-01-01 00:00:00.000,2.0,328.0,9.0,70.0,,18.0,4.0,412.0,
TTO,2015-01-01 00:00:00.000,2.0,359.0,7.0,67.0,,18.0,4.0,440.0,
TTO,2016-01-01 00:00:00.000,2.0,338.0,7.0,58.0,,18.0,4.0,409.0,
TTO,2017-01-01 00:00:00.000,2.0,326.0,7.0,56.0,,18.0,4.0,395.0,
TTO,2018-01-01 00:00:00.000,2.0,308.0,7.0,54.0,,18.0,4.0,375.0,
TTO,2019-01-01 00:00:00.000,2.0,320.0,7.0,55.0,,18.0,4.0,389.0,
TTO,2020-01-01 00:00:00.000,2.0,77.0,1.0,16.0,,18.0,4.0,95.0,
TTO,2021-01-01 00:00:00.000,2.0,33.0,1.0,6.0,,18.0,4.0,41.0,
TUN,2012-01-01 00:00:00.000,996.0,31.0,13.0,2965.0,1926.0,1068.0,,6999.0,1049.0
TUN,2013-01-01 00:00:00.000,1043.0,26.0,13.0,2897.0,2271.0,1103.0,,7352.0,1083.0
TUN,2014-01-01 00:00:00.000,1385.0,27.0,14.0,2810.0,1809.0,1119.0,,7163.0,1095.0
TUN,2015-01-01 00:00:00.000,1586.0,25.0,7.0,1304.0,1264.0,1174.0,,5359.0,1157.0
TUN,2016-01-01 00:00:00.000,1907.0,25.0,10.0,1415.0,1153.0,1214.0,,5724.0,1198.0
TUN,2017-01-01 00:00:00.000,2609.0,33.0,23.0,1698.0,1362.0,1328.0,,7052.0,1309.0
TUN,2018-01-01 00:00:00.000,2857.0,42.0,35.0,2412.0,1551.0,1401.0,,8299.0,1378.0
TUN,2019-01-01 00:00:00.000,3078.0,50.0,40.0,2789.0,2004.0,1469.0,,9429.0,1445.0
TUN,2020-01-01 00:00:00.000,447.0,11.0,7.0,419.0,544.0,585.0,,2012.0,580.0
TUN,2021-01-01 00:00:00.000,92.0,20.0,2.0,595.0,885.0,881.0,,2476.0,875.0
TKM,2012-01-01 00:00:00.000,,,,,,,,,
TKM,2013-01-01 00:00:00.000,,,,,,,,,
TKM,2014-01-01 00:00:00.000,,,,,,,,,
TKM,2015-01-01 00:00:00.000,,,,,,,,,
TKM,2016-01-01 00:00:00.000,,,,,,,,,
TKM,2017-01-01 00:00:00.000,,,,,,,,,
TKM,2018-01-01 00:00:00.000,,,,,,,,,
TKM,2019-01-01 00:00:00.000,,,,,,,,,
TKM,2020-01-01 00:00:00.000,,,,,,,,,
TKM,2021-01-01 00:00:00.000,,,,,,,,,
TUV,2012-01-01 00:00:00.000,,,,,,,,,
TUV,2013-01-01 00:00:00.000,,,,,,,,,
TUV,2014-01-01 00:00:00.000,,,,,,,,,
TUV,2015-01-01 00:00:00.000,,,,,,,,,
TUV,2016-01-01 00:00:00.000,,,,,,,,,
TUV,2017-01-01 00:00:00.000,,,,,,,,,
TUV,2018-01-01 00:00:00.000,,,,,,,,,
TUV,2019-01-01 00:00:00.000,,,,,,,,,
TUV,2020-01-01 00:00:00.000,,,,,,,,,
TUV,2021-01-01 00:00:00.000,,,,,,,,,
TUR,2012-01-01 00:00:00.000,372.0,714.0,784.0,24167.0,2377.0,5965.0,1319.0,35698.0,5929.0
TUR,2013-01-01 00:00:00.000,420.0,790.0,848.0,26157.0,3244.0,4989.0,1348.0,37795.0,4948.0
TUR,2014-01-01 00:00:00.000,491.0,846.0,1032.0,27263.0,3554.0,4838.0,1787.0,39811.0,4787.0
TUR,2015-01-01 00:00:00.000,535.0,936.0,1074.0,26411.0,3663.0,4929.0,1931.0,39478.0,4866.0
TUR,2016-01-01 00:00:00.000,493.0,593.0,620.0,18761.0,2374.0,5595.0,1852.0,30289.0,5552.0
TUR,2017-01-01 00:00:00.000,590.0,574.0,813.0,23874.0,3406.0,5617.0,2727.0,37601.0,5558.0
TUR,2018-01-01 00:00:00.000,817.0,827.0,1254.0,29429.0,4391.0,6705.0,2345.0,45768.0,6622.0
TUR,2019-01-01 00:00:00.000,998.0,1029.0,1470.0,33517.0,4854.0,6774.0,2551.0,51192.0,6672.0
TUR,2020-01-01 00:00:00.000,298.0,258.0,250.0,10020.0,1299.0,3253.0,517.0,15894.0,3222.0
TUR,2021-01-01 00:00:00.000,555.0,571.0,203.0,19116.0,2748.0,5366.0,1367.0,29925.0,5302.0
UGA,2012-01-01 00:00:00.000,928.0,70.0,29.0,115.0,9.0,8.0,38.0,1197.0,
UGA,2013-01-01 00:00:00.000,933.0,73.0,32.0,112.0,10.0,1.0,46.0,1206.0,
UGA,2014-01-01 00:00:00.000,986.0,77.0,33.0,114.0,10.0,1.0,45.0,1266.0,
UGA,2015-01-01 00:00:00.000,1044.0,62.0,32.0,111.0,12.0,2.0,40.0,1303.0,
UGA,2016-01-01 00:00:00.000,1044.0,71.0,38.0,115.0,12.0,1.0,41.0,1323.0,
UGA,2017-01-01 00:00:00.000,1125.0,78.0,32.0,109.0,13.0,1.0,46.0,1402.0,
UGA,2018-01-01 00:00:00.000,1084.5,114.0,31.5,179.0,21.5,19.5,34.666666666666664,1472.5,
UGA,2019-01-01 00:00:00.000,1044.0,150.0,31.0,249.0,30.0,38.0,23.333333333333332,1543.0,
UGA,2020-01-01 00:00:00.000,420.0,12.0,8.0,18.0,2.0,1.0,12.0,473.0,
UGA,2021-01-01 00:00:00.000,459.0,10.0,6.0,16.0,2.0,4.0,16.0,513.0,
UKR,2012-01-01 00:00:00.000,15.0,176.0,53.0,22706.0,29.0,14.0,20.0,23013.0,
UKR,2013-01-01 00:00:00.000,17.0,178.0,50.0,24368.0,29.0,11.0,18.0,24671.0,
UKR,2014-01-01 00:00:00.000,15.0,106.0,29.0,12516.0,24.0,6.0,15.0,12712.0,
UKR,2015-01-01 00:00:00.000,16.0,138.0,35.0,12186.0,30.0,6.0,18.0,12428.0,
UKR,2016-01-01 00:00:00.000,20.0,178.0,45.0,13025.0,35.0,8.0,24.0,13333.0,
UKR,2017-01-01 00:00:00.000,52.0,197.0,62.0,13830.0,45.0,7.0,36.0,14230.0,
UKR,2018-01-01 00:00:00.000,33.0,241.0,83.0,13633.0,58.0,7.0,50.0,14104.0,
UKR,2019-01-01 00:00:00.000,31.0,246.0,85.0,12966.0,57.0,8.0,47.0,13438.0,
UKR,2020-01-01 00:00:00.000,15.0,56.0,20.0,3007.0,23.0,2.0,19.0,3141.0,
UKR,2021-01-01 00:00:00.000,29.0,128.0,19.0,3642.0,102.0,3.0,51.0,3973.0,
ARE,2012-01-01 00:00:00.000,901.0,3214.0,2097.0,2710.0,5391.0,413.0,2407.0,16232.0,
ARE,2013-01-01 00:00:00.000,901.0,3214.0,2097.0,2710.0,5391.0,413.0,2407.0,16232.0,
ARE,2014-01-01 00:00:00.000,901.0,3214.0,2097.0,2710.0,5391.0,413.0,2407.0,16232.0,
ARE,2015-01-01 00:00:00.000,901.0,1175.0,1766.0,5006.0,7102.0,413.0,3364.0,19313.0,
ARE,2016-01-01 00:00:00.000,937.0,1135.0,1882.0,5209.0,8049.0,413.0,3683.0,20894.0,
ARE,2017-01-01 00:00:00.000,1013.0,1186.0,2203.0,5653.0,7598.0,413.0,4152.0,21805.0,
ARE,2018-01-01 00:00:00.000,1196.0,1208.0,2263.0,5943.0,8056.0,413.0,4425.0,23092.0,
ARE,2019-01-01 00:00:00.000,1370.0,1245.0,2474.0,6256.0,9368.0,413.0,4568.0,25282.0,
ARE,2020-01-01 00:00:00.000,502.0,364.0,551.0,2223.0,2504.0,413.0,1941.0,8084.0,
ARE,2021-01-01 00:00:00.000,794.0,575.0,871.0,3515.0,3960.0,413.0,3069.0,12784.0,
GBR,2012-01-01 00:00:00.000,638.0,4051.0,2592.0,23794.0,681.0,1942.0,466.0,32221.0,
GBR,2013-01-01 00:00:00.000,654.0,4201.0,2904.0,24587.0,744.0,1942.0,477.0,33567.0,
GBR,2014-01-01 00:00:00.000,639.0,4387.0,3046.0,25960.0,802.0,1942.0,503.0,35337.0,
GBR,2015-01-01 00:00:00.000,674.0,5015.0,3461.0,26239.0,887.0,1942.0,517.0,36792.0,
GBR,2016-01-01 00:00:00.000,632.0,5565.0,3759.0,27558.0,1066.0,1942.0,550.0,39129.0,
GBR,2017-01-01 00:00:00.000,732.0,6490.0,4348.0,27568.0,1155.0,1942.0,787.0,41080.0,
GBR,2018-01-01 00:00:00.000,730.0,6311.0,4277.0,26972.0,1219.0,1942.0,775.0,40283.0,
GBR,2019-01-01 00:00:00.000,679.0,6284.0,4211.0,27574.0,1328.0,1942.0,782.0,40857.0,
GBR,2020-01-01 00:00:00.000,404.5,1171.0,2180.5,7988.0,792.5,1942.0,430.0,11101.0,
GBR,2021-01-01 00:00:00.000,130.0,862.0,150.0,4906.0,257.0,1942.0,78.0,6384.0,
USA,2012-01-01 00:00:00.000,381.0,43168.0,8942.0,13138.0,486.0,,852.0,66967.0,
USA,2013-01-01 00:00:00.000,468.0,45402.0,10037.0,14125.0,572.0,,1040.0,71643.0,
USA,2014-01-01 00:00:00.000,530.0,47898.0,10262.0,14849.0,684.0,,1156.0,75379.0,
USA,2015-01-01 00:00:00.000,570.0,47329.0,11358.0,16439.0,731.0,,1346.0,77774.0,
USA,2016-01-01 00:00:00.000,574.0,46459.0,11765.0,15506.0,681.0,,1422.0,76407.0,
USA,2017-01-01 00:00:00.000,585.0,46676.0,12261.0,15633.0,550.0,,1481.0,77187.0,
USA,2018-01-01 00:00:00.000,598.0,48966.0,11953.0,16083.0,576.0,,1570.0,79746.0,
USA,2019-01-01 00:00:00.000,567.0,48062.0,12184.0,16382.0,577.0,,1671.0,79442.0,
USA,2020-01-01 00:00:00.000,107.0,13953.0,2028.0,2612.0,127.0,,385.0,19212.0,
USA,2021-01-01 00:00:00.000,154.0,18116.0,816.0,2259.0,228.0,,528.0,22100.0,
URY,2012-01-01 00:00:00.000,,2417.0,19.0,130.0,,280.0,,2846.0,278.0
URY,2013-01-01 00:00:00.000,,2308.0,18.0,139.0,,349.0,,2815.0,315.0
URY,2014-01-01 00:00:00.000,,2208.0,20.0,151.0,,431.0,,2811.0,429.0
URY,2015-01-01 00:00:00.000,,2391.0,15.0,160.0,,398.0,,2965.0,389.0
URY,2016-01-01 00:00:00.000,,2839.0,18.0,156.0,,316.0,,3328.0,313.0
URY,2017-01-01 00:00:00.000,,3441.0,20.0,145.0,,334.0,,3941.0,331.0
URY,2018-01-01 00:00:00.000,,3056.0,20.0,150.0,,485.0,,3712.0,460.0
URY,2019-01-01 00:00:00.000,,2525.0,21.0,156.0,,518.0,,3221.0,514.0
URY,2020-01-01 00:00:00.000,,1359.0,21.0,80.5,,276.5,,1727.5,274.5
URY,2021-01-01 00:00:00.000,,193.0,21.0,5.0,,35.0,,234.0,35.0
UZB,2012-01-01 00:00:00.000,1.0,2.0,43.0,1794.0,4.0,1.0,52.0,1895.0,
UZB,2013-01-01 00:00:00.000,1.0,1.0,44.0,1873.0,4.0,1.0,47.0,1969.0,
UZB,2014-01-01 00:00:00.000,1.0,1.0,47.0,1765.0,5.0,1.0,44.0,1862.0,
UZB,2015-01-01 00:00:00.000,1.0,1.0,44.0,1825.0,5.0,1.0,43.0,1918.0,
UZB,2016-01-01 00:00:00.000,1.0,1.0,45.0,1933.0,5.0,1.0,43.0,2027.0,
UZB,2017-01-01 00:00:00.000,1.0,1.0,55.0,2583.0,5.0,1.0,45.0,2690.0,
UZB,2018-01-01 00:00:00.000,1.0,14.0,90.0,5161.0,5.0,1.0,74.0,5346.0,
UZB,2019-01-01 00:00:00.000,2.0,23.0,136.0,6477.0,7.0,2.0,101.0,6749.0,
UZB,2020-01-01 00:00:00.000,1.0,3.0,18.0,1453.0,2.0,2.0,28.0,1504.0,
UZB,2021-01-01 00:00:00.000,1.0,8.0,13.0,1796.0,5.0,2.0,58.0,1881.0,
VUT,2012-01-01 00:00:00.000,,2.0,99.0,6.0,,2.0,,108.0,
VUT,2013-01-01 00:00:00.000,,3.0,100.0,6.0,,2.0,,110.0,
VUT,2014-01-01 00:00:00.000,,2.0,99.0,6.0,,2.0,,109.0,
VUT,2015-01-01 00:00:00.000,,3.0,79.0,6.0,,2.0,,90.0,
VUT,2016-01-01 00:00:00.000,,3.0,80.0,10.0,,2.0,,95.0,
VUT,2018-01-01 00:00:00.000,,3.0,101.0,8.0,,4.0,,116.0,
VUT,2019-01-01 00:00:00.000,,3.0,105.0,9.0,,3.0,,121.0,
VUT,2020-01-01 00:00:00.000,,1.0,19.0,2.0,,1.0,,22.0,
VUT,2021-01-01 00:00:00.000,,1.0,19.0,2.0,,1.0,,22.0,
VEN,2012-01-01 00:00:00.000,3.0,688.0,32.0,240.0,14.0,8.0,3.0,988.0,
VEN,2013-01-01 00:00:00.000,4.0,676.0,44.0,230.0,17.0,11.0,4.0,986.0,
VEN,2014-01-01 00:00:00.000,4.0,605.0,41.0,180.0,15.0,9.0,3.0,857.0,
VEN,2015-01-01 00:00:00.000,3.0,537.0,38.0,187.0,13.0,9.0,2.0,789.0,
VEN,2016-01-01 00:00:00.000,3.0,379.0,35.0,162.0,11.0,8.0,3.0,601.0,
VEN,2017-01-01 00:00:00.000,2.0,276.0,34.0,104.0,6.0,4.0,2.0,427.0,
VEN,2018-01-01 00:00:00.000,2.0,276.0,34.0,104.0,6.0,4.0,2.0,427.0,
VEN,2019-01-01 00:00:00.000,2.0,276.0,34.0,104.0,6.0,4.0,2.0,427.0,
VEN,2020-01-01 00:00:00.000,2.0,276.0,34.0,104.0,6.0,4.0,2.0,427.0,
VEN,2021-01-01 00:00:00.000,2.0,276.0,34.0,104.0,6.0,4.0,2.0,427.0,
VNM,2012-01-01 00:00:00.000,29.0,557.0,4809.0,927.0,,554.0,169.0,6847.0,
VNM,2013-01-01 00:00:00.000,29.0,537.0,5461.0,1046.0,,528.0,169.0,7572.0,
VNM,2014-01-01 00:00:00.000,29.0,548.0,5696.0,1198.0,,432.0,169.0,7874.0,
VNM,2015-01-01 00:00:00.000,29.0,597.0,5641.0,1199.0,,507.0,169.0,7944.0,
VNM,2016-01-01 00:00:00.000,29.0,735.0,7632.0,1617.0,,507.0,169.0,10013.0,
VNM,2017-01-01 00:00:00.000,36.0,817.0,10184.0,1886.0,,507.0,169.0,12922.0,
VNM,2018-01-01 00:00:00.000,43.0,904.0,12513.0,2038.0,,507.0,169.0,15498.0,
VNM,2019-01-01 00:00:00.000,48.0,974.0,14650.0,2168.0,,507.0,169.0,18009.0,
VNM,2020-01-01 00:00:00.000,13.0,237.0,2916.0,672.0,,507.0,169.0,3837.0,
VNM,2021-01-01 00:00:00.000,1.0,6.0,134.0,16.0,,507.0,169.0,157.0,
YEM,2012-01-01 00:00:00.000,33.0,28.0,14.0,22.0,336.0,415.0,27.0,875.0,415.0
YEM,2013-01-01 00:00:00.000,37.0,30.0,17.0,24.0,354.0,496.0,32.0,990.0,496.0
YEM,2014-01-01 00:00:00.000,15.0,24.0,15.0,22.0,356.0,557.0,30.0,1018.0,557.0
YEM,2015-01-01 00:00:00.000,6.0,9.0,24.0,9.0,137.0,172.0,10.0,367.0,172.0
YEM,2016-01-01 00:00:00.000,6.0,9.0,24.0,9.0,137.0,172.0,10.0,367.0,172.0
YEM,2017-01-01 00:00:00.000,6.0,9.0,24.0,9.0,137.0,172.0,10.0,367.0,172.0
YEM,2018-01-01 00:00:00.000,6.0,9.0,24.0,9.0,137.0,172.0,10.0,367.0,172.0
YEM,2019-01-01 00:00:00.000,6.0,9.0,24.0,9.0,137.0,172.0,10.0,367.0,172.0
YEM,2020-01-01 00:00:00.000,6.0,9.0,24.0,9.0,137.0,172.0,10.0,367.0,172.0
YEM,2021-01-01 00:00:00.000,6.0,9.0,24.0,9.0,137.0,172.0,10.0,367.0,172.0
ZMB,2012-01-01 00:00:00.000,654.0,32.0,92.0,66.0,2.0,1.0,15.0,859.0,
ZMB,2013-01-01 00:00:00.000,720.0,41.0,57.0,79.0,2.0,1.0,17.0,915.0,
ZMB,2014-01-01 00:00:00.000,732.0,45.0,72.0,78.0,2.0,1.0,21.0,947.0,
ZMB,2015-01-01 00:00:00.000,710.0,49.0,59.0,89.0,2.0,1.0,26.0,932.0,
ZMB,2016-01-01 00:00:00.000,745.0,48.0,56.0,86.0,2.0,1.0,21.0,956.0,
ZMB,2017-01-01 00:00:00.000,783.0,48.0,63.0,94.0,2.0,1.0,22.0,1009.0,
ZMB,2018-01-01 00:00:00.000,830.0,52.0,69.0,96.0,2.0,1.0,26.0,1072.0,
ZMB,2019-01-01 00:00:00.000,1026.0,52.0,71.0,87.0,2.0,1.0,31.0,1266.0,
ZMB,2020-01-01 00:00:00.000,444.0,9.0,13.0,22.0,2.0,1.0,12.0,502.0,
ZMB,2021-01-01 00:00:00.000,487.0,15.0,8.0,25.0,3.0,1.0,16.0,554.0,
ZWE,2012-01-01 00:00:00.000,1562.0,59.0,56.0,114.0,1.0,,2.0,1794.0,
ZWE,2013-01-01 00:00:00.000,1570.0,54.0,73.0,131.0,1.0,,3.0,1833.0,
ZWE,2014-01-01 00:00:00.000,1598.0,67.0,67.0,144.0,2.0,,2.0,1880.0,
ZWE,2015-01-01 00:00:00.000,1760.0,77.0,59.0,153.0,1.0,,7.0,2057.0,
ZWE,2016-01-01 00:00:00.000,1849.0,93.0,79.0,141.0,1.0,,5.0,2168.0,
ZWE,2017-01-01 00:00:00.000,1948.0,121.0,120.0,223.0,3.0,,9.0,2423.0,
ZWE,2018-01-01 00:00:00.000,2064.0,120.0,142.0,237.0,2.0,,14.0,2580.0,
ZWE,2019-01-01 00:00:00.000,1872.0,101.0,113.0,191.0,4.0,,13.0,2294.0,
ZWE,2020-01-01 00:00:00.000,568.0,17.0,14.0,37.0,4.0,,3.0,639.0,
ZWE,2021-01-01 00:00:00.000,269.0,21.0,17.0,71.0,4.0,,3.0,381.0,
